id,console-name,product-name,loose-price,cib-price,genre
491403,Playstation 4,Cyberpunk 2077,$9.99,$11.87,Action & Adventure
546817,Playstation 4,Cyberpunk 2077 [Collector's Edition],$62.50,$109.99,Action & Adventure
715772,Playstation 4,Cyberpunk 2077 [Day One],$32.35,$37.00,Action & Adventure
68749,Playstation 4,DCL The Game,$13.70,$15.86,Simulation
35600,Playstation 4,DMC: Devil May Cry [Definitive Edition],$11.44,$12.16,Action & Adventure
1893176,Playstation 4,DOOM 3: VR Edition,$15.00,$18.84,FPS
50760,Playstation 4,Dakar 18,$11.49,$18.76,Racing
65558,Playstation 4,Damascus Gear Operation Osaka HD Edition,$18.03,$20.74,Strategy
65559,Playstation 4,Damascus Gear Operation Tokyo HD Edition,$28.69,$32.99,Strategy
52141,Playstation 4,Danganronpa 1-2 Limited Edition,$80.37,$89.00,Visual Novel
37326,Playstation 4,Danganronpa 1-2 Reload,$33.98,$39.83,Visual Novel
37836,Playstation 4,Danganronpa Another Episode: Ultra Despair Girls,$38.24,$46.50,Action & Adventure
45791,Playstation 4,Danganronpa Another Episode: Ultra Despair Girls [Limited Edition],$48.00,$126.55,Action & Adventure
58115,Playstation 4,Danganronpa Trilogy,$69.99,$83.25,Visual Novel
58113,Playstation 4,Danganronpa Trilogy [Launch Edition],$86.96,$100.00,Visual Novel
39916,Playstation 4,Danganronpa V3: Killing Harmony,$43.48,$49.36,Visual Novel
39949,Playstation 4,Danganronpa V3: Killing Harmony [Limited Edition],$25.00,$96.36,Visual Novel
58311,Playstation 4,Dangerous Driving,$1.55,$12.56,Racing
37731,Playstation 4,Dariusburst CS,$55.54,$69.99,Other
38072,Playstation 4,Dariusburst CS Limited Edition,$99.76,$111.99,Other
2158381,Playstation 4,Dariusburst: Another Chronicle EX+,$34.86,$39.94,Shoot'em Up
69468,Playstation 4,Dark Devotion,$48.86,$84.16,Action & Adventure
72408,Playstation 4,Dark Devotion [Devoted Bundle],$86.92,$99.96,Action & Adventure
162151,Playstation 4,Dark Pictures Anthology: Little Hope,$13.24,$14.82,Horror
185599,Playstation 4,Dark Pictures Anthology: Little Hope [Special Bundle],,,Horror
63251,Playstation 4,Dark Pictures Anthology: Man of Medan,$12.34,$14.97,Action & Adventure
2594655,Playstation 4,Dark Pictures: House of Ashes,$21.42,$23.07,Horror
141544,Playstation 4,Dark Quest II,$18.74,$20.09,RPG
37742,Playstation 4,Dark Rose Valkyrie,$11.99,$17.45,RPG
45100,Playstation 4,Dark Rose Valkyrie Limited Edition,$33.51,$38.53,RPG
35668,Playstation 4,Dark Souls II: Scholar of the First Sin,$12.21,$16.45,RPG
36528,Playstation 4,Dark Souls III,$8.47,$9.93,RPG
36529,Playstation 4,Dark Souls III [Collector's Edition],$67.42,$150.00,RPG
747563,Playstation 4,Dark Souls III [Day One Edition],$7.62,$7.99,Action & Adventure
37417,Playstation 4,Dark Souls III: The Fire Fades Edition,$12.08,$12.96,RPG
63679,Playstation 4,Dark Souls III: The Fire Fades Edition [Limited Edition],$90.11,$103.63,RPG
46451,Playstation 4,Dark Souls Remastered,$14.52,$14.98,Action & Adventure
52658,Playstation 4,Dark Souls Trilogy,$64.99,$75.00,Action & Adventure
47089,Playstation 4,Darkest Dungeon: Ancestral Edition,$13.65,$15.70,Action & Adventure
68611,Playstation 4,Darksiders Genesis,$9.89,$12.44,Action & Adventure
68612,Playstation 4,Darksiders Genesis [Collector's Edition],$50.01,$50.01,Action & Adventure
68614,Playstation 4,Darksiders Genesis [Nephilim Edition],$270.35,$274.63,Action & Adventure
36200,Playstation 4,Darksiders II: Deathinitive Edition,$11.99,$12.61,Action & Adventure
53801,Playstation 4,Darksiders III,$7.39,$9.79,Action & Adventure
53802,Playstation 4,Darksiders III [Apocalypse Edition],$391.30,$450.00,Action & Adventure
53803,Playstation 4,Darksiders III [Collector's Edition],$35.00,$39.56,Action & Adventure
37136,Playstation 4,Darksiders: Warmastered Edition,$14.65,$15.23,Action & Adventure
352966,Playstation 4,Darkwood,$36.35,$41.80,Horror
1317391,Playstation 4,Darkwood [Soundtrack Bundle],$53.57,$61.61,Horror
62462,Playstation 4,Date A Live: Rio Reincarnation,$18.38,$20.49,RPG
68584,Playstation 4,Date A Live: Rio Reincarnation [Limited Edition],$61.41,$70.62,RPG
70991,Playstation 4,Day by Daylight [Nightmare Edition],$22.83,$24.99,Action & Adventure
65547,Playstation 4,DayZ,$28.00,$29.49,Action & Adventure
76731,Playstation 4,Daymare 1998,$14.99,$16.00,Action & Adventure
91502,Playstation 4,Daymare 1998 [Black Edition],$26.60,$30.00,Horror
58290,Playstation 4,Days Gone,$11.00,$13.80,Action & Adventure
58291,Playstation 4,Days Gone [Collector's Edition],$110.00,$132.74,Action & Adventure
47025,Playstation 4,De Blob,$8.37,$9.99,Action & Adventure
54004,Playstation 4,De Blob 2,$9.22,$10.99,Action & Adventure
39061,Playstation 4,Dead Alliance,$7.39,$9.91,Action & Adventure
50108,Playstation 4,Dead Cells,$12.99,$14.73,Action & Adventure
117411,Playstation 4,Dead Cells [Action Game of the Year],$14.82,$17.00,Platformer
416315,Playstation 4,Dead Cells [Prisoner's Edition],$116.53,$134.00,Action & Adventure
36637,Playstation 4,Dead Island Definitive Edition,$19.43,$19.97,Action & Adventure
36917,Playstation 4,Dead Rising,$9.95,$13.00,Action & Adventure
36962,Playstation 4,Dead Rising 2,$9.41,$10.00,Action & Adventure
40576,Playstation 4,Dead Rising 4 Franks Big Package,$14.05,$15.65,Action & Adventure
37794,Playstation 4,Dead by Daylight,$14.98,$16.53,Action & Adventure
161745,Playstation 4,Dead by Daylight [Nightmare Edition],$19.99,$20.78,Horror
35557,Playstation 4,Dead or Alive 5 Last Round,$10.00,$16.38,Fighting
55788,Playstation 4,Dead or Alive 6,$16.00,$21.92,Fighting
67839,Playstation 4,Deadbolt,$34.65,$39.85,Platformer
36277,Playstation 4,Deadpool,$34.65,$42.06,Action & Adventure
37464,Playstation 4,Dear Esther Landmark Edition,$15.50,$29.50,Action & Adventure
52713,Playstation 4,Death Mark,$11.95,$12.54,Visual Novel
52716,Playstation 4,Death Mark [Limited Edition],$31.59,$36.39,Visual Novel
65031,Playstation 4,Death Road to Canada [Limited Edition],$32.00,$35.00,Shoot'em Up
63116,Playstation 4,Death Stranding,$11.00,$14.80,Action & Adventure
63114,Playstation 4,Death Stranding [Collector's Edition],$94.57,$170.00,Action & Adventure
63115,Playstation 4,Death Stranding [Special Edition],$29.55,$38.93,Action & Adventure
54491,Playstation 4,Death end re;Quest,$35.95,$37.88,RPG
144763,Playstation 4,Death end re;Quest 2,$39.95,$42.99,Action & Adventure
144803,Playstation 4,Death end re;Quest 2 [Limited Edition],$57.14,$61.54,RPG
65065,Playstation 4,Death end re;Quest [Limited Edition],$34.99,$82.75,RPG
59661,Playstation 4,Death's Gambit,$13.99,$17.95,Action & Adventure
35816,Playstation 4,Deception IV: The Nightmare Princess,$15.22,$57.00,Action & Adventure
70395,Playstation 4,Deemo Reborn,,,Music
1972571,Playstation 4,Deemo Reborn [Premium Edition],,,Music
42379,Playstation 4,Deer Hunter Reloaded,$9.99,$12.18,Other
58423,Playstation 4,Defender's Quest: Valley of the Forgotten,$17.38,$19.99,Strategy
58344,Playstation 4,Defenders of Ekron,$28.63,$35.00,Shoot'em Up
42368,Playstation 4,Deformers,$11.77,$12.37,Action & Adventure
42369,Playstation 4,Deformers [Collector's Edition],$20.85,$23.98,Action & Adventure
141559,Playstation 4,Deliver Us the Moon [Deluxe Edition],$23.74,$24.85,Action & Adventure
40497,Playstation 4,Demon Gaze II,$19.15,$46.67,RPG
40498,Playstation 4,Demon Gaze II Limited Edition,$77.39,$89.00,RPG
2583334,Playstation 4,Demon Slayer: The Hinokami Chronicles,$42.85,$46.15,Beat'em Up
1317393,Playstation 4,Demon's Tier+,$30.43,$35.00,RPG
1317394,Playstation 4,Demon's Tier+ [Soundtrack Bundle],$56.44,$60.78,RPG
46463,Playstation 4,Deponia,$8.78,$9.84,Action & Adventure
53695,Playstation 4,Deracine,$15.91,$18.41,Action & Adventure
593883,Playstation 4,Descenders,$17.02,$19.47,Racing
62400,Playstation 4,Desert Child,$21.74,$25.00,Action & Adventure
72843,Playstation 4,Desperados III,$9.26,$9.29,Action & Adventure
72845,Playstation 4,Desperados III [Collector's Edition],$75.40,$86.37,Action & Adventure
35029,Playstation 4,Destiny,$3.39,$4.74,FPS
38048,Playstation 4,Destiny 2,$3.50,$4.61,FPS
38049,Playstation 4,Destiny 2 Collector's Edition,$35.13,$39.99,FPS
50146,Playstation 4,Destiny 2 Forsaken Legendary Collection,$5.27,$7.97,Action & Adventure
50148,Playstation 4,Destiny 2 Forsaken Legendary Collection [Gamestop Edition],,,Action & Adventure
38050,Playstation 4,Destiny 2 [Limited Edition],$25.00,$65.42,FPS
2512362,Playstation 4,Destiny 2: Shadowkeep [Collector's Edition],,,RPG
65500,Playstation 4,Destiny Connect: Tick-Tock Travelers,$18.95,$25.00,RPG
67488,Playstation 4,Destiny Connect: Tick-Tock Travelers [Limited Edition],$82.64,$95.04,RPG
36947,Playstation 4,Destiny The Collection,$8.94,$13.66,Action & Adventure
35040,Playstation 4,Destiny [Ghost Edition],$160.79,$184.90,FPS
35036,Playstation 4,Destiny [Limited Edition],$18.06,$19.97,FPS
36396,Playstation 4,Destiny: Taken King Collector's Edition,$65.81,$74.99,FPS
35970,Playstation 4,Destiny: Taken King Legendary Edition,$4.97,$4.99,FPS
105327,Playstation 4,Destroy All Humans,$12.37,$14.94,Action & Adventure
105329,Playstation 4,Destroy All Humans [Crypto-137 Edition],$131.66,$150.00,Action & Adventure
105331,Playstation 4,Destroy All Humans [DNA Collector's Edition],$51.56,$71.15,Action & Adventure
117416,Playstation 4,Destroy All Humans [DNA Collectors Edtion],$80.00,$91.99,Action & Adventure
1814694,Playstation 4,Destroy All Humans [Limited Run],$64.28,$69.23,Action & Adventure
46449,Playstation 4,Detroit Become Human,$11.50,$13.63,Action & Adventure
36771,Playstation 4,Deus Ex: Mankind Divided,$4.95,$5.04,FPS
36773,Playstation 4,Deus Ex: Mankind Divided [Collector's Edition],$31.25,$32.11,FPS
55827,Playstation 4,Devil May Cry 5,$14.37,$14.45,Action & Adventure
55829,Playstation 4,Devil May Cry 5 [Collector's Edition],$91.31,$105.01,Action & Adventure
55828,Playstation 4,Devil May Cry 5 [Deluxe Edition],$34.99,$42.24,Action & Adventure
45127,Playstation 4,Devil May Cry HD Collection,$16.90,$17.90,Action & Adventure
58298,Playstation 4,Devious Dungeon,$9.68,$16.82,Action & Adventure
53896,Playstation 4,Diablo III Eternal Collection,$23.30,$25.91,RPG
34998,Playstation 4,Diablo III Reaper of Souls [Ultimate Evil Edition],$8.86,$12.00,RPG
36420,Playstation 4,Digimon Story: Cyber Sleuth,$16.00,$18.43,RPG
43493,Playstation 4,Digimon Story: Cyber Sleuth Hackers Memory,$13.73,$13.86,RPG
37252,Playstation 4,Digimon World: Next Order,$12.69,$14.61,RPG
53903,Playstation 4,Dimension Drive: Limited Edition,$47.74,$54.90,Shoot'em Up
37741,Playstation 4,Dirt 4,$12.28,$12.43,Racing
185833,Playstation 4,Dirt 5,$21.43,$23.99,Racing
36516,Playstation 4,Dirt Rally,$11.01,$12.71,Racing
54988,Playstation 4,Dirt Rally 2.0,$14.79,$19.72,Racing
117471,Playstation 4,Dirt Rally [Legend Edition],$13.00,$13.18,Racing
70346,Playstation 4,Disaster Report 4: Summer Memories,$29.97,$38.12,Action & Adventure
70279,Playstation 4,Disaster Report 4: Summer Memories [Limited Edition],$107.14,$115.38,Action & Adventure
2594651,Playstation 4,Disciples: Liberation [Deluxe Edition],$42.85,$46.15,RPG
52131,Playstation 4,Disgaea 1 Complete,$14.18,$24.99,RPG
